ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,TotalIncome,IncomeToLoanRatio,LogApplicantIncome,LogLoanAmount,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,TermBinned_Standard,TermBinned_Long
8333.0,-0.5632281059850605,1.715329342556301,0.28069138826167456,0.39751587128632765,0.2903972421689949,-0.6539055368575574,1.090000159985525,1.5815381526454222,False,False,False,False,False,False,False,True,False,True,False
3547.0,-0.5632281059850605,-0.8300215642684166,0.28069138826167456,-2.5156228272448207,-0.6599675314402853,-0.1919599779665075,-0.29568262180739335,-0.969673270244922,True,False,False,True,False,False,False,False,False,True,False
14583.0,-0.5632281059850605,0.5062876618145601,-2.4867678815472076,0.39751587128632765,1.5314711734389492,0.9392043557921061,1.99800865942601,0.7352920196425964,True,True,True,False,False,False,False,False,False,False,False
5417.0,0.9425055752750603,1.5498815336126943,0.28069138826167456,0.39751587128632765,0.5445691832930816,-0.4508109877594479,0.3912570784820704,1.4843884998972603,True,True,False,True,False,False,True,False,True,True,False
4860.0,-0.26538278771864,-0.25731761023285515,0.28069138826167456,0.39751587128632765,-0.2344281018864434,-0.14723358873567596,0.21522715105378873,-0.06348807262701218,True,True,False,False,False,False,False,True,False,True,False
5285.0,-0.05007291909231196,0.200845552995594,0.28069138826167456,-2.5156228272448207,-0.030891977158170877,-0.2684155904854485,0.35123437648868416,0.45194998324653085,True,True,True,False,False,True,False,True,False,True,False
14999.0,-0.5632281059850605,1.2317126702596046,0.28069138826167456,-2.5156228272448207,1.6140770543042773,0.3941324747292615,2.043646135846355,1.2835462766922388,True,False,False,False,False,False,False,True,False,True,False
5818.0,0.2118874210697205,0.4935609072804365,0.28069138826167456,0.39751587128632765,0.2199042428728615,-0.2137184503647525,0.5071174734985059,0.724235557190851,True,True,False,False,False,False,True,True,False,True,False
6700.0,0.06475901084172966,1.0789916158501216,-0.6417950350079528,0.39751587128632765,0.31363014616236845,-0.427585680558034,0.7361202804912288,1.179677559862734,True,True,False,True,False,False,False,True,False,True,False
4583.0,-0.5632281059850605,-0.7791145461319222,0.28069138826167456,0.39751587128632765,-0.4542471165929777,0.13900987767345604,0.12002233345486155,-0.8708122624628508,False,True,False,False,False,False,False,False,False,True,False
3775.0,-0.5632281059850605,-0.44821892824470894,0.28069138826167456,0.39751587128632765,-0.6146931544275573,-0.5116091008903094,-0.1946216613646715,-0.32345186849897345,True,True,False,False,False,False,False,True,False,True,False
2917.0,-0.37088462334554073,-1.0081961277461469,0.28069138826167456,0.39751587128632765,-0.6786332833665855,0.0612200143736141,-0.612888601556651,-1.3588580070856489,True,True,False,False,False,True,False,False,False,True,False
2400.0,0.8004010619816837,-0.21913734663048437,-2.4867678815472076,0.39751587128632765,-0.13315646909481513,-0.05235354013508799,-0.9293279062083746,-0.01522775617080289,True,True,False,False,False,True,False,False,True,False,False
3727.0,0.07373025536782667,-0.1809570830281136,0.28069138826167456,0.39751587128632765,-0.2717596057390436,-0.2608598907114492,-0.2153808747609005,0.03192302884486334,True,True,False,False,False,False,False,True,False,True,False
5821.0,-0.5632281059850605,-0.01550927408450698,0.28069138826167456,0.39751587128632765,-0.20841519228702515,-0.3110891052301212,0.507953822481306,0.22457426232632904,True,True,False,False,False,False,False,False,True,True,False
4166.0,-0.5632281059850605,-0.600939982654192,0.28069138826167456,-2.5156228272448207,-0.537051569287309,-0.2478208068781636,-0.03473953635837886,-0.5581039312008835,True,False,False,False,False,False,False,True,False,True,False
3717.0,-0.5632281059850605,-0.3209513829034731,0.28069138826167456,0.39751587128632765,-0.6262103205097426,-0.6191270997878089,-0.21973934201252576,-0.14653459215684325,True,True,False,True,False,False,False,True,False,True,False
4547.0,-0.5632281059850605,-0.384585155574091,0.28069138826167456,0.39751587128632765,-0.46139570243709266,-0.3420226384218668,0.10722865575651272,-0.2330862033177486,False,False,False,False,False,False,False,True,False,True,False
5000.0,-0.5632281059850605,-0.9318356005414052,0.28069138826167456,-2.5156228272448207,-0.37144266389864633,0.6153407676892693,0.2613003928964083,-1.1829529300572532,True,True,False,True,False,False,False,True,False,True,False
3541.0,-0.5632281059850605,-0.42276541917646177,0.28069138826167456,0.39751587128632765,-0.6611589624143045,-0.5989544100319841,-0.2984290084413565,-0.2868264520509181,False,False,True,False,False,False,False,True,False,True,False
6783.0,-0.5632281059850605,-0.1936838375622372,0.28069138826167456,0.39751587128632765,-0.017389092785953776,0.06910616438401512,0.7560953906878658,0.01632623263373056,True,False,False,False,False,True,False,True,False,True,False
2600.0,0.12253382558979435,-0.3718584010399674,0.28069138826167456,-2.5156228272448207,-0.4685442882812076,-0.3630268893545338,-0.7994980831419385,-0.21548121266650574,True,True,False,False,False,True,False,True,False,True,False
2132.0,0.007701895655752732,-0.6263934917224392,0.28069138826167456,0.39751587128632765,-0.6250188895357234,-0.36871691889107383,-1.121378826610883,-0.5999618905234732,True,True,False,False,False,False,False,True,False,True,False
1809.0,0.10710328500490751,-0.7027540189271807,0.28069138826167456,0.39751587128632765,-0.6341531936698703,-0.3025345365922948,-1.387823214082973,-0.7309192685400506,True,True,False,False,False,False,False,False,True,True,False
2750.0,0.09777319069776663,-0.384585155574091,0.28069138826167456,0.39751587128632765,-0.45245997013194894,-0.32934496088426624,-0.7085181811172262,-0.2330862033177486,True,True,True,False,False,False,False,True,False,True,False
3716.0,-0.5632281059850605,-1.313638236565113,-2.4867678815472076,0.39751587128632765,-0.6264088923387457,1.2011488234999907,-0.2201758333082853,-2.2684473031079646,True,True,False,False,False,False,False,False,False,False,False
5649.0,-0.5632281059850605,-1.2881847274968656,0.28069138826167456,0.39751587128632765,-0.24256954687557428,2.4794273656240566,0.45929311582691795,-2.17520539149226,True,True,True,False,False,False,False,False,True,True,False
1378.0,0.11176833215847795,0.27720608020033555,0.28069138826167456,0.39751587128632765,-0.7171562181932049,-0.989073859749688,-1.8291342249694096,0.5265388874187347,False,True,False,True,False,False,False,False,True,True,False
7740.0,-0.5632281059850605,-0.21913734663048437,-2.4867678815472076,0.39751587128632765,0.17264414757010163,0.3377826037610359,0.9702275846229209,-0.01522775617080289,True,True,False,False,True,False,False,False,True,False,False
2213.0,-0.5632281059850605,-1.0081961277461469,0.28069138826167456,0.39751587128632765,-0.9248623513305444,-0.5436082234401481,-1.0609001599694239,-1.3588580070856489,False,False,False,False,False,True,False,False,False,True,False
5800.0,-0.5632281059850605,-0.16823032849399003,0.28069138826167456,0.39751587128632765,-0.21258520069609219,-0.19787839802818377,0.5020903068475965,0.047402112264743904,True,False,False,False,False,True,True,True,False,True,False
17500.0,-0.5632281059850605,3.2425398866511315,0.28069138826167456,0.39751587128632765,2.1107051986412624,-0.19683670901328787,2.2938724408622044,2.3108765246553675,True,True,False,True,False,False,True,False,False,True,False
2378.0,-0.5632281059850605,-1.2627312184286186,0.28069138826167456,0.39751587128632765,-0.8920979995450176,0.03044932588497628,-0.9442645976224538,-2.0860187828642456,False,False,False,False,False,False,False,False,False,True,False
5391.0,-0.5632281059850605,-0.1936838375622372,0.28069138826167456,0.39751587128632765,-0.293801078758398,-0.2781525204932485,0.38345150081496193,0.01632623263373056,True,True,False,True,False,False,False,False,True,True,False
3497.0,0.14155286398512,-0.3718584010399674,0.28069138826167456,0.39751587128632765,-0.2799010507281745,-0.09767455039088643,-0.31871247732935454,-0.21548121266650574,True,True,False,False,False,False,False,False,False,True,False
2275.0,0.17851439143263964,-0.21913734663048437,0.28069138826167456,0.39751587128632765,-0.5021029273827471,-0.5230502643941778,-1.0160845293902814,-0.01522775617080289,True,True,False,False,False,False,False,False,True,True,False
2609.0,0.6744447888352819,0.2517525711320884,-2.4867678815472076,-2.5156228272448207,-0.16135366881326849,-0.4303997977382019,-0.7938930468875971,0.5019760930256124,True,True,False,False,False,True,True,False,False,False,False
3667.0,-0.03966627544203944,-0.01550927408450698,0.28069138826167456,0.39751587128632765,-0.3464226134442441,-0.4677288543613659,-0.24170903020700657,0.22457426232632904,False,True,False,False,False,False,False,True,False,True,False
4755.0,-0.5632281059850605,-0.6391202462565627,0.28069138826167456,-2.5156228272448207,-0.4200927620044286,-0.004338610899495635,0.1797928803459574,-0.6212156435991361,True,True,False,False,True,True,False,True,False,True,False
1820.0,0.07157715668156339,-0.6391202462565627,0.28069138826167456,0.39751587128632765,-0.6516275146221512,-0.40126730372952535,-1.3779916113237454,-0.6212156435991361,True,True,False,False,False,True,False,False,False,True,False
7142.0,-0.5632281059850605,-0.0918698012892485,0.28069138826167456,0.39751587128632765,0.0538981938261924,0.05612129408153114,0.839769221027146,0.13790071122556713,False,True,False,False,False,True,True,False,False,True,False
6000.0,-0.5632281059850605,0.7608227524970319,-1.5642814582775801,0.39751587128632765,-0.17287083489545366,-0.6711800046683422,0.5570915520102463,0.9447564294244173,True,True,False,True,False,False,True,True,False,True,False
6080.0,0.3586569815166675,0.46810739821218933,0.28069138826167456,0.39751587128632765,0.3531459401340038,-0.07848859180145289,0.5785804458620343,0.7019421983729895,True,True,False,False,False,False,False,False,False,True,False
3159.0,-0.5632281059850605,-0.5754864735859448,0.28069138826167456,0.39751587128632765,-0.7370134010935241,-0.6008843564685035,-0.48360576253594323,-0.5170831874498019,False,False,False,False,False,False,False,True,False,True,False
2917.0,-0.5632281059850605,-0.7791145461319222,0.28069138826167456,0.39751587128632765,-0.7850677837122967,-0.5015227367596344,-0.612888601556651,-0.8708122624628508,False,False,False,False,False,False,False,True,False,True,False
4735.0,-0.5632281059850605,-0.0918698012892485,0.28069138826167456,0.39751587128632765,-0.4240641985844924,-0.5097875309590097,0.17295487451565153,0.13790071122556713,True,True,False,False,False,True,True,False,True,True,False
9703.0,-0.5632281059850605,-0.42276541917646177,0.28069138826167456,0.39751587128632765,0.5624406479033689,1.1831306405986393,1.336959761714715,-0.2868264520509181,True,True,False,True,False,False,False,False,True,True,False
5829.0,-0.5632281059850605,-0.0918698012892485,0.28069138826167456,0.39751587128632765,-0.2068266176549996,-0.2525776204503466,0.5101819812690483,0.13790071122556713,True,True,False,False,False,False,False,False,False,True,False
6875.0,-0.5632281059850605,0.6971889798264139,0.28069138826167456,0.39751587128632765,0.0008795154823399526,-0.505237399750888,0.777952878888547,0.8943615398515135,True,True,True,False,False,False,False,True,False,True,False
4000.0,0.33389634662463974,-0.06641629222100133,0.28069138826167456,0.39751587128632765,-0.0735849203938573,-0.11649584619151074,-0.10070380022342587,0.16720076407291706,True,False,False,False,False,False,False,False,False,True,False
20233.0,-0.5632281059850605,4.260680249381019,0.28069138826167456,0.39751587128632765,2.6534020073069877,-0.24835542338418382,2.5293301624702704,2.683959736016605,True,False,False,False,False,False,False,False,False,True,False
3833.0,-0.5632281059850605,-0.44821892824470894,0.28069138826167456,0.39751587128632765,-0.6031759883453722,-0.49453294183665997,-0.1698868670067491,-0.32345186849897345,True,False,False,False,False,True,False,False,False,True,False
3276.0,-0.3895448119598225,-0.13005006489161927,0.28069138826167456,0.39751587128632765,-0.6176717318626053,-0.7195191307473671,-0.4246119119647262,0.09315052538452617,True,True,False,True,False,False,False,True,False,True,False
3600.0,-0.5632281059850605,-0.8300215642684166,0.28069138826167456,0.39751587128632765,-0.6494432245031161,-0.1705766140430044,-0.2716226514910816,-0.969673270244922,True,False,False,False,False,False,False,False,True,True,False
16692.0,-0.5632281059850605,-0.44821892824470894,0.28069138826167456,0.39751587128632765,1.9502591608066826,3.2913692869715367,2.2171718228261614,-0.32345186849897345,True,True,False,False,False,False,False,True,False,True,False
3083.0,-0.5632281059850605,1.3971604792032113,0.28069138826167456,0.39751587128632765,-0.7521048600977668,-1.229464468025287,-0.5231086374978869,1.3904345699380654,False,False,False,False,True,False,False,False,False,True,False
6540.0,-0.5632281059850605,0.7608227524970319,0.28069138826167456,0.39751587128632765,-0.0656420472337296,-0.5855133681035836,0.6969060142533964,0.9447564294244173,True,True,False,True,False,False,False,True,False,True,False
1977.0,-0.20545487428431203,-1.2118242002921242,0.28069138826167456,0.39751587128632765,-0.7737491894591148,0.2826747557805979,-1.243797226789339,-1.9184996881526764,True,True,False,False,False,False,False,True,False,True,False
8072.0,-0.47710415853452925,1.371706970134964,0.28069138826167456,0.39751587128632765,0.28622723375992787,-0.5535901169509303,1.0383698746351873,1.3743484575328373,True,True,True,False,False,False,False,False,True,True,False
4300.0,-0.5632281059850605,-0.11732331035749567,0.28069138826167456,-2.5156228272448207,-0.5104429442008812,-0.5973015049004103,0.01661948753500159,0.10817600517149985,False,False,False,False,False,False,False,True,False,True,False
1668.0,0.832697542275633,0.7099157343605375,0.28069138826167456,-2.5156228272448207,-0.2606395833148648,-0.7238396976912628,-1.519424217494353,0.9045400660416528,True,True,False,False,False,True,False,True,False,True,False
6065.0,0.1559068552268752,1.3335267065325933,0.28069138826167456,0.39751587128632765,0.23797427931215204,-0.5724465830634493,0.5745728953384264,1.3499802245227575,True,True,True,False,False,False,False,True,False,True,False
1800.0,-0.12794332157883392,-1.250004463894495,0.28069138826167456,0.39751587128632765,-0.7660048881279902,0.42833408943238066,-1.3959117976773763,-2.04283889709059,True,False,False,False,False,False,False,False,True,True,False
10416.0,-0.5632281059850605,0.5317411708828073,0.28069138826167456,-2.5156228272448207,0.7040223619826452,0.18759258561345932,1.452007584528801,0.7572277241186639,True,False,False,False,False,False,True,False,True,True,False
14583.0,-0.5632281059850605,3.7007030498795808,0.28069138826167456,0.39751587128632765,1.5314711734389492,-0.5324688829710751,1.99800865942601,2.4872019396039025,True,True,False,False,False,False,False,True,False,True,False
5250.0,-0.31633945662687096,0.18811879846147042,0.28069138826167456,0.39751587128632765,-0.1851822882936516,-0.4177194848813662,0.34045461332111693,0.4392504453471485,True,True,True,False,False,False,False,False,False,True,False
5923.0,0.1738493442790692,0.8371832797017734,0.28069138826167456,0.39751587128632765,0.2197056710438583,-0.39336058796406737,0.5361362014161949,1.0036399613457248,True,True,False,False,False,False,False,False,False,True,False
7200.0,-0.5632281059850605,-0.3209513829034731,0.28069138826167456,0.39751587128632765,0.06541535990837757,0.32157752834107245,0.8528917228525703,-0.14653459215684325,False,False,False,False,False,False,False,False,False,True,False
4554.0,-0.12220172508213185,0.16266528939322325,0.28069138826167456,0.39751587128632765,-0.21596092178914647,-0.4344164183237804,0.1097242279666221,0.4136130012999779,True,True,True,False,False,True,False,False,True,True,False
32540.410000000047,-0.5632281059850605,2.733469705286188,0.28069138826167456,-2.5156228272448207,5.097306921299181,1.3227531311232346,3.3003338404685776,2.0953536065214977,True,True,False,False,True,False,False,False,False,True,False
4350.0,-0.5632281059850605,0.1117582712567289,0.28069138826167456,0.39751587128632765,-0.5005143527507216,-0.7058765277214522,0.03537439329668073,0.3613561918409662,False,False,False,False,False,True,False,False,False,True,False
3237.0,-0.5632281059850605,-1.466359290974596,0.28069138826167456,0.39751587128632765,-0.721524798431275,1.789417577550315,-0.44403918896630584,-2.939550780786021,False,False,False,False,False,False,False,False,True,True,False
3466.0,-0.12901987092196557,-0.1936838375622372,0.28069138826167456,0.39751587128632765,-0.43577993649568075,-0.4565217444064983,-0.33315689370062923,0.01632623263373056,True,True,True,False,False,False,True,False,False,True,False
3902.0,0.03461562923404374,-0.4609456827788325,0.28069138826167456,0.39751587128632765,-0.2586538650248329,0.031182576815326418,-0.1409437989413179,-0.342012798956765,True,False,False,False,False,True,False,False,False,True,False
2787.0,0.12468692427605764,0.009944234983740197,0.28069138826167456,-2.5156228272448207,-0.4302199252835914,-0.5772639882862365,-0.6868394740733859,0.25267016494515077,True,True,True,False,False,False,False,False,False,True,False
6383.0,-0.20437832494118038,0.5317411708828073,0.28069138826167456,0.39751587128632765,0.10175400461596185,-0.33963695725876286,0.6574832548123805,0.7572277241186639,True,True,False,True,False,True,True,False,False,True,False
3166.0,-0.5632281059850605,-1.3899987637698543,0.28069138826167456,0.39751587128632765,-0.7356233982905017,1.173336731248217,-0.4800152459214492,-2.576671415436135,False,True,False,False,False,False,False,True,False,True,False
6050.0,0.9916679952780718,-0.3209513829034731,-2.4867678815472076,0.39751587128632765,0.69746949162554,1.181256779370136,0.5705554226692042,-0.14653459215684325,True,False,False,False,False,False,True,False,True,False,False
2600.0,0.33389634662463974,-0.7027540189271807,0.28069138826167456,0.39751587128632765,-0.3515854809983271,0.20849815590506335,-0.7994980831419385,-0.7309192685400506,True,True,True,False,False,True,False,True,False,True,False
7250.0,0.034974479015087614,-0.44821892824470894,0.28069138826167456,-2.5156228272448207,0.4063631903068594,1.002280724176317,0.8641196695485431,-0.32345186849897345,True,True,True,False,False,False,False,False,True,True,False
4095.0,0.6737270892731941,0.07357800765435814,0.28069138826167456,0.39751587128632765,0.1333269254274695,-0.0014898403767919632,-0.06262564034006333,0.32127083473832785,True,False,False,False,False,False,False,False,False,True,False
32540.410000000047,-0.5632281059850605,4.387947794722255,-2.4867678815472076,0.39751587128632765,5.097306921299181,0.5428101475934757,3.3003338404685776,2.726162229505064,True,True,False,False,False,False,False,False,True,False,False
2400.0,-0.5632281059850605,-0.8936553369390345,0.28069138826167456,0.39751587128632765,-0.8877294193069474,-0.591024087414767,-0.9293279062083746,-1.1003524187531268,True,True,False,False,False,False,False,False,True,True,False
